"","X","compute_version","gpu_id","gpu_name","l1_cache_used","max_clock_rate","num_of_cores","L2","bus","memory_clock","bandwith","AppName","AppId","Input.Size","Device","Context","Stream","Kernel","Multiprocessor.Activity","Achieved.Occupancy","Executed.IPC","Issued.IPC","Instructions.per.warp","Branch.Efficiency","Warp.Execution.Efficiency","Warp.Non.Predicated.Execution.Efficiency","Instruction.Replay.Overhead","Issue.Slot.Utilization","Shared.Memory.Load.Transactions.Per.Request","Shared.Memory.Store.Transactions.Per.Request","Local.Memory.Load.Transactions.Per.Request","Local.Memory.Store.Transactions.Per.Request","Global.Load.Transactions.Per.Request","Global.Store.Transactions.Per.Request","Shared.Store.Transactions","Shared.Load.Transactions","Local.Load.Transactions","Local.Store.Transactions","Global.Load.Transactions","Global.Store.Transactions","Device.Memory.Read.Transactions","Device.Memory.Write.Transactions","Global.Hit.Rate","Local.Hit.Rate","Requested.Global.Load.Throughput","Requested.Global.Store.Throughput","Global.Load.Throughput","Global.Store.Throughput","Device.Memory.Read.Throughput","Device.Memory.Write.Throughput","Unified.Cache.Throughput","Local.Memory.Load.Throughput","Local.Memory.Store.Throughput","Shared.Memory.Load.Throughput","Shared.Memory.Store.Throughput","Global.Memory.Load.Efficiency","Global.Memory.Store.Efficiency","Unified.Cache.Transactions","Control.Flow.Function.Unit.Utilization","Texture.Function.Unit.Utilization","Load.Store.Function.Unit.Utilization","Double.Precision.Function.Unit.Utilization","Special.Function.Unit.Utilization","Single.Precision.Function.Unit.Utilization","Floating.Point.Operations.Double.Precision.","Floating.Point.Operations.Double.Precision.Add.","Floating.Point.Operations.Double.Precison.FMA.","Floating.Point.Operations.Double.Precision.Mul.","Floating.Point.Operations.Single.Precision.","Floating.Point.Operations.Single.Precision.Add.","Floating.Point.Operations.Single.Precision.FMA.","Floating.Point.Operation.Single.Precision.Mul.","Floating.Point.Operations.Single.Precision.Special.","Instructions.Executed","Instructions.Issued","Device.Memory.Utilization","Unified.Cache.Utilization","Shared.Memory.Efficiency","Shared.Memory.Utilization","FP.Instructions.Single.","FP.Instructions.Double.","Integer.Instructions","Bit.Convert.Instructions","Control.Flow.Instructions","Load.Store.Instructions","Misc.Instructions","Inter.Thread.Instructions","Issue.Slots","Issued.Control.Flow.Instructions","Executed.Control.Flow.Instructions","Issued.Load.Store.Instructions","Executed.Load.Store.Instructions","Atomic.Transactions","Atomic.Transactions.Per.Request","Issue.Stall.Reasons..Instructions.Fetch.","Issue.Stall.Reasons..Execution.Dependency.","Issue.Stall.Reasons..Data.Request.","Issue.Stall.Reasons..Texture.","Issue.Stall.Reasons..Synchronization.","Issue.Stall.Reasons..Other.","Issue.Stall.Reasons..Immediate.constant.","Issue.Stall.Reasons..Pipe.Busy.","Issue.Stall.Reasons..Memory.Throttle.","Issue.Stall.Reasons..Not.Selected.","System.Memory.Read.Transactions","System.Memory.Write.Transactions","L2.Read.Transactions","L2.Write.Transactions","ECC.Transactions","Local.Memory.Overhead","Unified.Cache.Hit.Rate","L2.Hit.Rate..Texture.Reads.","L2.Hit.Rate..Texture.Writes.","L2.Throughput..Texture.Reads.","L2.Throughput..Texture.Writes.","L2.Transactions..Texture.Reads.","L2.Transactions..Texture.Writes.","L2.Throughput..Reads.","L2.Throughput..Writes.","System.Memory.Read.Throughput","System.Memory.Write.Throughput","L2.Cache.Utilization","L2.Throughput..Atomic.requests.","L2.Transactions..Atomic.requests.","System.Memory.Utilization","ECC.Throughput","Eligible.Warps.Per.Active.Cycle","FLOP.Efficiency.Peak.Single.","FLOP.Efficiency.Peak.Double.","Device","Context","Stream","Kernel","tex0_cache_sector_queries","tex1_cache_sector_queries","tex0_cache_sector_misses","tex1_cache_sector_misses","fb_subp0_read_sectors","fb_subp1_read_sectors","fb_subp0_write_sectors","fb_subp1_write_sectors","l2_subp0_write_sector_misses","l2_subp1_write_sector_misses","l2_subp0_read_sector_misses","l2_subp1_read_sector_misses","l2_subp0_read_tex_sector_queries","l2_subp1_read_tex_sector_queries","l2_subp0_write_tex_sector_queries","l2_subp1_write_tex_sector_queries","l2_subp0_read_tex_hit_sectors","l2_subp1_read_tex_hit_sectors","l2_subp0_write_tex_hit_sectors","l2_subp1_write_tex_hit_sectors","l2_subp0_total_read_sector_queries","l2_subp1_total_read_sector_queries","l2_subp0_total_write_sector_queries","l2_subp1_total_write_sector_queries","l2_subp0_read_sysmem_sector_queries","l2_subp1_read_sysmem_sector_queries","l2_subp0_write_sysmem_sector_queries","l2_subp1_write_sysmem_sector_queries","elapsed_cycles_sm","gld_inst_8bit","gld_inst_16bit","gld_inst_32bit","gld_inst_64bit","gld_inst_128bit","gst_inst_8bit","gst_inst_16bit","gst_inst_32bit","gst_inst_64bit","gst_inst_128bit","prof_trigger_00","prof_trigger_01","prof_trigger_02","prof_trigger_03","prof_trigger_04","prof_trigger_05","prof_trigger_06","prof_trigger_07","warps_launched","inst_issued0","inst_issued1","inst_issued2","inst_executed","thread_inst_executed","not_predicated_off_thread_inst_executed","local_store","local_load","shared_load","shared_store","shared_atom_cas","shared_atom","global_atom_cas","atom_count","gred_count","global_load","global_store","divergent_branch","branch","active_cycles","active_warps","active_ctas","sm_cta_launched","shared_ld_bank_conflict","shared_st_bank_conflict","shared_ld_transactions","shared_st_transactions","Start","Duration","Grid.X","Grid.Y","Grid.Z","Block.X","Block.Y","Block.Z","Registers.Per.Thread","Static.SMem","Dynamic.SMem"
"468",8,5.2,9,"GTX-980",0,1216,2048,2,256,3505,"224,32","matMul_gpu_uncoalesced",1,1280,"GeForce GTX 980 (0)",2,14,"matMul(float*, float*, float*, int, int)",99.560297,0.983022,1.140449,1.140467,26277,100,100,99.988583,2e-06,25.381311,0,0,0,0,18,32,0,0,0,0,2359296000,1638400,16186000,230119,95.227456,0,68.812512,97.866683,1101.000187,782.933466,7.553435,109.965738,244.666708,0,0,0,0,6.25,12.5,524288000,"Low (1)","Low (3)","Low (1)","Idle (0)","Idle (0)","Low (3)",0,0,0,0,4194304000,0,2097152000,0,0,1345382400,1345385200,"Low (1)","Low (3)",0,"Idle (0)",2097152000,0,30436556800,0,527564800,4195942400,5790105600,0,1197672176,16640000,16640000,524697600,131328000,0,0,0.643213,28.870877,13.27231,5.110235,0,50.808481,0.000501,0.766857,0.093091,0.434436,0,5,111600438,1638406,0,0,95.198263,86.743969,94.123535,52.25419,782.933466,111973733,1638400,52.079986,782.936333,0,2.446289,"Low (1)",0,0,"Low (1)",0,1.28384,1.382684,0,"GeForce GTX 980 (0)",2,14,"matMul(float*, float*, float*, int, int)",1180467200,1180467200,57480177,55231536,7932922,8152311,115430,115470,115453,115456,7932378,7934754,55529957,55543356,819200,819200,48326154,48405792,770703,770680,55813605,55878043,819204,819202,0,0,4,1,1181326492,0,0,4194304000,0,0,0,0,1638400,0,0,0,0,0,0,0,0,0,0,51200,3521022616,1049959152,147713024,1345382400,43052236800,43047321600,0,0,0,0,0,0,0,0,0,131072000,51200,0,16640000,1179679143,74201665162,9397476694,6400,0,0,0,0,0.445332,0.067851,80,80,1,16,16,1,27,0,0
"469",8,5.2,9,"GTX-980",0,1216,2048,2,256,3505,"224,32","matMul_gpu_uncoalesced",1,1536,"GeForce GTX 980 (0)",2,14,"matMul(float*, float*, float*, int, int)",99.793626,0.987167,1.14021,1.140211,31525,100,100,99.990484,1e-06,25.37579,0,0,0,0,18,32,0,0,0,0,4076863488,2359296,29186182,321598,96.125069,0,70.738535,83.838263,1131.816554,670.706105,8.102651,91.424621,251.51479,0,0,0,0,6.25,12.5,905969664,"Low (1)","Low (3)","Low (1)","Idle (0)","Idle (0)","Low (3)",0,0,0,0,7247757312,0,3623878656,0,0,2324275200,2324277997,"Low (1)","Low (3)",0,"Idle (0)",3623878656,0,52586348544,0,910688256,7250116608,9998696448,0,2069104365,28680192,28680192,906559488,226861056,0,0,0.692608,28.734408,17.448597,4.658191,0,47.194466,0.000294,0.762043,0.071604,0.43779,0,5,159385592,2359302,0,0,96.105736,84.401527,93.916829,43.446439,670.706105,156496388,2359296,44.248539,670.707811,0,1.455078,"Low (1)",0,0,"Low (1)",0,1.286715,1.384728,0,"GeForce GTX 980 (0)",2,14,"matMul(float*, float*, float*, int, int)",2039611392,2039611392,80507925,78848168,14418871,14462904,160772,160815,160765,160792,14420240,14420427,78486567,78510230,1179648,1179648,65903660,65942136,1107795,1107813,80034535,80074779,1179653,1179649,0,0,5,0,2042660356,0,0,7247757312,0,0,0,0,2359296,0,0,0,0,0,0,0,0,0,0,73728,6084719473,1813930735,255173632,2324275200,74376806400,74369728512,0,0,0,0,0,0,0,0,0,226492416,73728,0,28680192,2038462271,128822679816,16258291396,9216,0,0,0,0,0.46335,0.107019,96,96,1,16,16,1,27,0,0
"470",8,5.2,9,"GTX-980",0,1216,2048,2,256,3505,"224,32","matMul_gpu_uncoalesced",1,1792,"GeForce GTX 980 (0)",2,14,"matMul(float*, float*, float*, int, int)",99.839358,0.989082,1.140025,1.139843,36773,100,100,99.991842,1e-06,25.367734,0,0,0,0,18,32,0,0,0,0,6473908224,3211264,47420757,428373,96.474191,0,70.020546,71.131983,1120.328739,569.055867,8.206301,75.910348,248.961942,0,0,0,0,6.25,12.5,1438646272,"Low (1)","Low (3)","Low (1)","Idle (0)","Idle (0)","Low (3)",0,0,0,0,11509170176,0,5754585088,0,0,3690244096,3690246893,"Low (1)","Low (3)",0,"Idle (0)",5754585088,0,83496075264,0,1445068800,11512381440,15870066688,0,3285124845,45459456,45459456,1439449088,360163328,0,0,0.710555,28.754256,18.532531,4.488757,0,46.289456,0.000178,0.745644,0.060604,0.418017,0,5,229128237,3211318,0,0,96.41715,80.207161,93.775878,39.603893,569.055867,228854227,3211264,39.651311,569.065436,0,929,"Low (1)",0,0,"Low (1)",0,1.274383,1.38612,0,"GeForce GTX 980 (0)",2,14,"matMul(float*, float*, float*, int, int)",3238559744,3238559744,117821731,115741721,23473506,23523892,222866,214137,222928,222884,23474813,23474633,115175141,115177047,1605632,1605632,90895946,90912847,1505940,1505902,115021283,115031455,1605636,1605634,0,0,0,5,3243940360,0,0,11509170176,0,0,0,0,3211264,0,0,0,0,0,0,0,0,0,0,100352,9662802368,2880002800,405122048,3690244096,118087811072,118078177280,0,0,0,0,0,0,0,0,0,359661568,100352,0,45459456,3237034079,204807416208,25821302544,12545,1,1,0,0,0.481176,0.163759,112,112,1,16,16,1,27,0,0
"471",8,5.2,9,"GTX-980",0,1216,2048,2,256,3505,"224,32","matMul_gpu_uncoalesced",1,2048,"GeForce GTX 980 (0)",2,14,"matMul(float*, float*, float*, int, int)",99.858555,0.992833,1.139883,1.139877,42021,100,100,99.992861,1e-06,25.368584,0,0,0,0,18,32,0,0,0,0,9663676416,4194304,70954408,550741,97.501866,0,70.803083,62.936073,1132.849323,503.488587,8.317813,66.111519,251.744294,0,0,0,0,6.25,12.5,2147483648,"Low (1)","Low (3)","Low (1)","Idle (0)","Idle (0)","Low (3)",0,0,0,0,17179869184,0,8589934592,0,0,5507776512,5507779584,"Low (1)","Low (3)",0,"Idle (0)",8589934592,0,124625354752,0,2155872256,17184063488,23681040384,0,4903143424,67764224,67764224,2148532224,537526272,0,0,0.769407,27.663102,33.022892,3.462157,0,34.091446,0.000156,0.601887,0.044368,0.344586,0,5,245632878,4194310,0,0,97.512199,71.373467,93.75,28.327553,503.488587,241645826,4194304,28.794946,503.489307,0,629,"Low (1)",0,0,"Low (1)",0,1.229416,1.387527,0,"GeForce GTX 980 (0)",2,14,"matMul(float*, float*, float*, int, int)",4833935360,4833935360,122434947,122758149,35516905,35653572,275544,275688,275543,275549,35516789,35517090,120498587,120500205,2097152,2097152,85644609,85648231,1966080,1966080,122959821,122959831,2097152,2097158,0,0,0,5,4841273140,0,0,17179869184,0,0,0,0,4194304,0,0,0,0,0,0,0,0,0,0,131072,14424458384,4298507264,604636160,5507776512,176248848384,176236265472,0,0,0,0,0,0,0,0,0,536870912,131072,0,67764224,4831868160,306852923940,38571186735,16384,0,0,0,0,0.514451,0.244403,128,128,1,16,16,1,27,0,0
"472",8,5.2,9,"GTX-980",0,1216,2048,2,256,3505,"224,32","matMul_gpu_uncoalesced",1,2304,"GeForce GTX 980 (0)",2,14,"matMul(float*, float*, float*, int, int)",99.815151,0.98951,1.139773,1.139774,47269,100,100,99.993653,0,25.366348,0,0,0,0,18,32,0,0,0,0,13759414272,5308416,102020422,690995,94.667436,0,68.867748,54.414022,1101.883962,435.312182,8.170018,56.664462,244.863103,0,0,0,0,6.25,12.5,3057647616,"Low (1)","Low (3)","Low (1)","Idle (0)","Idle (0)","Low (3)",0,0,0,0,24461180928,0,12230590464,0,0,7841359872,7841362944,"Low (1)","Low (3)",0,"Idle (0)",12230590464,0,177433804800,0,3068264448,24466489344,33708441600,0,6980569088,96380928,96380928,3058974720,765241344,0,0,0.694511,28.764976,17.505165,4.636812,0,47.166347,0.000105,0.756023,0.048796,0.427266,0,5,738837129,5308422,0,0,94.663958,86.14303,93.745535,58.642616,435.312182,732280420,5308416,59.167692,435.312674,0,429,"Low (2)",0,0,"Low (1)",0,1.28049,1.387389,0,"GeForce GTX 980 (0)",2,14,"matMul(float*, float*, float*, int, int)",6882361344,6882361344,372759301,366624960,50769138,50795462,345537,345602,345543,345526,50764849,50766850,367031586,367044259,2654208,2654208,317281852,317352122,2488163,2488131,366189361,366308440,2654209,2654213,0,0,1,4,6890198700,0,0,24461180928,0,0,0,0,5308416,0,0,0,0,0,0,0,0,0,0,165888,20538368596,6119774960,860793856,7841359872,250923515904,250907590656,0,0,0,0,0,0,0,0,0,764411904,165888,0,96380928,6879739550,435668160998,54912388042,20736,0,0,0,0,0.541507,0.348456,144,144,1,16,16,1,27,0,0
"473",8,5.2,9,"GTX-980",0,1216,2048,2,256,3505,"224,32","matMul_gpu_uncoalesced",1,2560,"GeForce GTX 980 (0)",2,14,"matMul(float*, float*, float*, int, int)",99.950365,0.985802,1.139686,1.139682,52517,100,100,99.994288,0,25.364364,0,0,0,0,18,32,0,0,0,0,18874368000,6553600,140418225,860373,90.517722,0,68.060397,48.398504,1088.966352,387.188036,8.101502,50.831014,241.992523,0,0,0,0,6.25,12.5,4194304000,"Low (1)","Low (3)","Low (1)","Idle (0)","Idle (0)","Low (3)",0,0,0,0,33554432000,0,16777216000,0,0,10755481600,10755484402,"Low (1)","Low (3)",0,"Idle (0)",16777216000,0,243381043200,0,4207411200,33560985600,46229094400,0,9574811378,132096000,132096000,4195942400,1049600000,0,0,0.639873,28.898411,12.982977,5.150726,0,51.084224,7.6e-05,0.766497,0.047589,0.429627,0,5,1801814841,6553606,0,0,90.497573,92.837298,93.674683,102.52403,387.188036,1776984448,6553600,103.956632,387.18839,0,309,"Low (2)",0,0,"Low (1)",0,1.280886,1.38611,0,"GeForce GTX 980 (0)",2,14,"matMul(float*, float*, float*, int, int)",9440460800,9440460800,903590915,886318068,69983251,69829626,425785,425673,425666,425864,69978380,69986906,891884403,891470980,3276800,3276800,817598579,817224881,3069379,3069263,895508203,895064466,3276801,3276805,0,0,5,0,9450234964,0,0,33554432000,0,0,0,0,6553600,0,0,0,0,0,0,0,0,0,0,204800,28174099438,8394138624,1180673024,10755481600,344175411200,344155750400,0,0,0,0,0,0,0,0,0,1048576000,204800,0,132096000,9437221515,595398994026,75347270562,25600,0,0,0,0,0.58064,0.477743,160,160,1,16,16,1,27,0,0
"474",8,5.2,9,"GTX-980",0,1216,2048,2,256,3505,"224,32","matMul_gpu_uncoalesced",1,2816,"GeForce GTX 980 (0)",2,14,"matMul(float*, float*, float*, int, int)",99.913819,0.991605,1.139616,1.139616,57765,100,100,99.994807,0,25.362944,0,0,0,0,18,32,0,0,0,0,25121783808,7929856,187373109,1018958,94.916203,0,66.362918,42.90128,1061.80669,343.210243,7.919582,44.101282,235.957042,0,0,0,0,6.25,12.5,5582618624,"Low (1)","Low (3)","Low (1)","Idle (0)","Idle (0)","Low (3)",0,0,0,0,44660948992,0,22330474496,0,0,14314629120,14314631922,"Low (1)","Low (3)",0,"Idle (0)",22330474496,0,323926687744,0,5598478336,44668878848,61519822848,0,12743280370,175695872,175695872,5584601088,1396893696,0,0,0.717798,28.779821,19.247573,4.40663,0,45.683853,5.7e-05,0.729089,0.038743,0.396436,0,5,1282499450,7929862,0,0,94.917823,86.501527,93.745939,53.671032,343.210243,1269828195,7929856,54.2066,343.210503,0,226,"Low (2)",0,0,"Low (1)",0,1.261527,1.386877,0,"GeForce GTX 980 (0)",2,14,"matMul(float*, float*, float*, int, int)",12564856832,12564856832,645195611,637906590,93150800,93054970,509471,509430,509458,509521,93148438,93151796,637565425,637606920,3964928,3964928,549317897,549361642,3717020,3717012,639238049,639267341,3964932,3964930,0,0,4,1,12570429852,0,0,44660948992,0,0,0,0,7929856,0,0,0,0,0,0,0,0,0,0,247808,37500393409,11171928815,1571351552,14314629120,458068131840,458044342272,0,0,0,0,0,0,0,0,0,1395654656,247808,0,175695872,12560923785,797091489344,100315285150,30976,0,0,0,0,0.620069,0.635646,176,176,1,16,16,1,27,0,0
"475",8,5.2,9,"GTX-980",0,1216,2048,2,256,3505,"224,32","matMul_gpu_uncoalesced",1,3072,"GeForce GTX 980 (0)",2,14,"matMul(float*, float*, float*, int, int)",99.915413,0.989803,1.139555,1.139556,63013,100,100,99.995239,0,25.361639,0,0,0,0,18,32,0,0,0,0,32614907904,9437184,244416062,1209034,92.368488,0,67.111492,39.769773,1073.783868,318.158182,8.046934,40.76047,238.618637,0,0,0,0,6.25,12.5,7247757312,"Low (1)","Low (3)","Low (1)","Idle (0)","Idle (0)","Low (3)",0,0,0,0,57982058496,0,28991029248,0,0,18583289856,18583292928,"Low (1)","Low (3)",0,"Idle (0)",28991029248,0,420530356224,0,7266631680,57991495680,79857451008,0,16543385600,227966976,227966976,7250116608,1813413888,0,0,0.689643,28.790726,17.064677,4.70773,0,47.520791,4.4e-05,0.760694,0.03707,0.428625,0,5,2513280501,9437190,0,0,92.296418,90.528175,93.728669,82.242666,318.158182,2498023158,9437184,82.744985,318.158384,0,176,"Low (2)",0,0,"Low (1)",0,1.281144,1.388024,0,"GeForce GTX 980 (0)",2,14,"matMul(float*, float*, float*, int, int)",16312172544,16312172544,1281593118,1241828075,121491843,121293060,604538,604777,604552,604543,121489849,121493615,1256791753,1257192256,4718592,4718592,1137299897,1137763219,4422906,4422837,1258636505,1258754429,4718633,4718605,0,0,1,4,16318105672,0,0,57982058496,0,0,0,0,9437184,0,0,0,0,0,0,0,0,0,0,294912,48686587296,14503478272,2039907328,18583289856,594665275392,594636963840,0,0,0,0,0,0,0,0,0,1811939328,294912,0,227966976,16307500383,1033059351290,130226588377,36864,0,0,0,0,0.660285,0.825602,192,192,1,16,16,1,27,0,0
"476",8,5.2,9,"GTX-980",0,1216,2048,2,256,3505,"224,32","matMul_gpu_uncoalesced",1,3328,"GeForce GTX 980 (0)",2,14,"matMul(float*, float*, float*, int, int)",99.947441,0.99142,1.139504,1.139504,68261,100,100,99.995605,0,25.360522,0,0,0,0,18,32,0,0,0,0,41466986496,11075584,311874253,1416768,93.376827,0,66.407601,36.325525,1062.521616,290.604202,7.991252,37.173546,236.115915,0,0,0,0,6.25,12.5,9214885888,"Low (1)","Low (3)","Low (1)","Idle (0)","Idle (0)","Low (3)",0,0,0,0,73719087104,0,36859543552,0,0,23625951232,23625954304,"Low (1)","Low (3)",0,"Idle (0)",36859543552,0,534651666432,0,9237037056,73730162688,101518802944,0,21032536064,289695744,289695744,9217654784,2305452032,0,0,0.709744,28.805895,18.363449,4.507513,0,46.430911,7.6e-05,0.741169,0.033211,0.408031,0,5,2770078040,11075590,0,0,93.317752,89.072802,93.708386,70.735495,290.604202,2760591194,11075584,70.978579,290.60436,0,137,"Low (2)",0,0,"Low (1)",0,1.26859,1.387901,0,"GeForce GTX 980 (0)",2,14,"matMul(float*, float*, float*, int, int)",20739031040,20739031040,1403598088,1381979451,155649586,155613832,708530,708439,708489,708518,155650535,155652106,1387364203,1387137752,5537792,5537792,1238446904,1238388560,5189556,5189634,1394777442,1394775707,5537796,5537794,0,0,0,5,20742197376,0,0,73719087104,0,0,0,0,11075584,0,0,0,0,0,0,0,0,0,0,346112,61901539818,18439117552,2593418240,23625951232,756030439424,755997212672,0,0,0,0,0,0,0,0,0,2303721472,346112,0,289695744,20733527048,1315520017784,165608704413,43264,0,0,0,0,0.702075,1.049856,208,208,1,16,16,1,27,0,0
"477",8,5.2,9,"GTX-980",0,1216,2048,2,256,3505,"224,32","matMul_gpu_uncoalesced",1,3584,"GeForce GTX 980 (0)",2,14,"matMul(float*, float*, float*, int, int)",99.953549,0.991295,1.139461,1.139461,73509,100,100,99.995919,0,25.359592,0,0,0,0,18,32,0,0,0,0,51791265792,12845056,390930313,1642041,92.713725,0,65.511737,33.275803,1048.187792,266.206423,7.911921,34.030358,232.930621,0,0,0,0,6.25,12.5,11509170176,"Low (1)","Low (3)","Low (1)","Idle (0)","Idle (0)","Low (3)",0,0,0,0,92073361408,0,46036680704,0,0,29507100672,29507106816,"Low (1)","Low (3)",0,"Idle (0)",46036680704,0,667750236160,0,11534860288,92086206464,126780702720,0,26268143616,361668608,361668608,11512381440,2879299584,0,0,0.707281,28.807995,18.083701,4.542498,0,46.675361,6e-05,0.742741,0.030997,0.409366,0,5,3773376210,12845062,0,0,92.695589,90.04546,93.692663,76.322962,266.206423,3771139917,12845056,76.368222,266.206548,0,108,"Low (2)",0,0,"Low (1)",0,1.269389,1.388217,0,"GeForce GTX 980 (0)",2,14,"matMul(float*, float*, float*, int, int)",25902055424,25902055424,1927261228,1868547550,195119406,194643400,820456,821012,820418,820419,195105292,195109838,1891392152,1891571570,6422528,6422528,1682385680,1682553259,6017507,6017506,1881998807,1882167460,6422564,6422546,0,0,0,5,25909070452,0,0,92073361408,0,0,0,0,12845056,0,0,0,0,0,0,0,0,0,0,401408,77314488089,23029179119,3238962176,29507100672,944227221504,944188686336,0,0,0,0,0,0,0,0,0,2877292544,401408,0,361668608,25895664878,1643040053680,206836321485,50176,0,0,0,0,0.744617,1.312091,224,224,1,16,16,1,27,0,0
"478",8,5.2,9,"GTX-980",0,1216,2048,2,256,3505,"224,32","matMul_gpu_uncoalesced",1,3840,"GeForce GTX 980 (0)",2,14,"matMul(float*, float*, float*, int, int)",99.938631,0.986995,1.13942,1.139381,78757,100,100,99.996191,0,25.357835,0,0,0,0,18,32,0,0,0,0,63700992000,14745600,498645565,2052730,87.620579,0,65.057568,30.842106,1040.921092,246.736851,8.148236,34.348153,231.315798,0,0,0,0,6.25,12.5,14155776000,"Low (1)","Low (3)","Low (1)","Idle (0)","Idle (0)","Low (3)",0,0,0,0,113246208000,0,56623104000,0,0,36291225600,36291231744,"Low (1)","Low (3)",0,"Idle (0)",56623104000,0,821285683200,0,14185267200,113260953600,155919974400,0,32307613696,444672000,444672000,14159462400,3541248000,0,0,0.649961,28.86028,14.112468,5.050919,0,50.099784,1.8e-05,0.764115,0.031245,0.431209,0,5,7767741714,14745606,0,0,87.64772,93.387933,92.50135,128.873222,246.736851,7886622840,14745600,126.930617,246.736951,0,87,"Low (3)",0,0,"Low (1)",0,1.282026,1.38832,0,"GeForce GTX 980 (0)",2,14,"matMul(float*, float*, float*, int, int)",31857868800,31857868800,3995331884,3883850217,248688985,248617169,1025361,1024437,1024870,1025714,248667099,248768864,3931775906,3932660595,7372800,7372800,3698116431,3698143435,6820519,6819616,3942839588,3943775562,7372801,7372805,0,0,1,4,31862459452,0,0,113246208000,0,0,0,0,14745600,0,0,0,0,0,0,0,0,0,0,460800,95094501528,28323994350,3983617024,36291225600,1161319219200,1161274982400,0,0,0,0,0,0,0,0,0,3538944000,460800,0,444672000,31850552837,2012174051844,254396690980,57600,0,0,0,0,0.801138,1.612942,240,240,1,16,16,1,27,0,0
"479",8,5.2,9,"GTX-980",0,1216,2048,2,256,3505,"224,32","matMul_gpu_uncoalesced",1,4096,"GeForce GTX 980 (0)",2,14,"matMul(float*, float*, float*, int, int)",99.963832,0.994359,1.13939,1.13939,84005,100,100,99.996429,0,25.358055,0,0,0,0,18,32,0,0,0,0,77309411328,16777216,584993793,2125089,95.117476,0,67.102127,29.823167,1073.63403,238.58534,8.124098,30.220453,238.58534,0,0,0,0,6.25,12.5,17179869184,"Low (1)","Low (3)","Low (1)","Idle (0)","Idle (0)","Low (3)",0,0,0,0,137438953472,0,68719476736,0,0,44042813440,44042816238,"Low (1)","Low (3)",0,"Idle (0)",68719476736,0,996717625344,0,17213423616,137455730688,189213442048,0,39208355566,539492352,539492352,17184063488,4297588736,0,0,0.767714,27.729665,32.811039,3.480659,0,34.246566,4.5e-05,0.601347,0.022887,0.340078,0,5,3788275408,16777222,0,0,95.127249,85.636615,93.74913,52.093869,238.58534,3751135136,16777216,52.609654,238.585424,0,74,"Low (1)",0,0,"Low (1)",0,1.226548,1.3884,0,"GeForce GTX 980 (0)",2,14,"matMul(float*, float*, float*, int, int)",38663094272,38663094272,1903612639,1882455189,292484132,291495787,1062511,1062533,1062500,1062521,292484631,292486911,1884644188,1884646424,8388608,8388608,1613528769,1613534857,7864238,7864245,1888126318,1888123616,8388613,8388609,0,0,5,0,38667732236,0,0,137438953472,0,0,0,0,16777216,0,0,0,0,0,0,0,0,0,0,524288,115410558997,34373894895,4834460672,44042813440,1409370030080,1409319698432,0,0,0,0,0,0,0,0,0,4294967296,524288,0,539492352,38654747311,2459941952766,308859843416,65536,0,0,0,0,0.860125,1.954942,256,256,1,16,16,1,27,0,0
"480",8,5.2,9,"GTX-980",0,1216,2048,2,256,3505,"224,32","matMul_gpu_uncoalesced",1,4352,"GeForce GTX 980 (0)",2,14,"matMul(float*, float*, float*, int, int)",99.925748,0.989321,1.139328,1.13936,89253,100,100,99.996639,0,25.357415,0,0,0,0,18,32,0,0,0,0,92729769984,18939904,728348515,2582820,88.461571,0,64.867732,27.134214,1037.883708,217.073716,8.152086,29.602174,230.640824,0,0,0,0,6.25,12.5,20606615552,"Low (1)","Low (3)","Low (1)","Idle (0)","Idle (0)","Low (3)",0,0,0,0,164852924416,0,82426462208,0,0,52826351616,52826354415,"Low (1)","Low (3)",0,"Idle (0)",82426462208,0,1195505680384,0,20644495360,164871864320,226937929728,0,47027783407,646916096,646916096,20611350528,5154613248,0,0,0.671906,28.838406,15.745641,4.848474,0,48.686194,1.2e-05,0.756881,0.026837,0.42565,0,5,10647946366,18939958,0,0,88.427431,93.196661,92.732313,120.551525,217.073716,10770681822,18939904,119.177801,217.074335,0,60,"Low (3)",0,0,"Low (1)",0,1.27905,1.387557,0,"GeForce GTX 980 (0)",2,14,"matMul(float*, float*, float*, int, int)",46374354944,46374354944,5410357227,5308387482,362216155,363497120,1301195,1298696,1302146,1301542,362285713,362375368,5350735065,5349069740,9469952,9469952,5013959621,5011867785,8791417,8790846,5360983124,5359384812,9469993,9469965,0,0,5,0,46400539700,0,0,164852924416,0,0,0,0,18939904,0,0,0,0,0,0,0,0,0,0,591872,138431873189,41229212399,5798571008,52826351616,1690443251712,1690386432000,0,0,0,0,0,0,0,0,0,5151653888,591872,0,646916096,46364978200,2935018585890,370404169767,73984,0,0,0,0,0.915806,2.368369,272,272,1,16,16,1,27,0,0
